Date,DataSource,Steps,Calories,Distance(meters),ActiveTime(seconds)
2023-09-27,Apple Health,2039.0,129.2,1317.0,0.0
2023-09-28,Apple Health,435.0,11.3,284.0,0.0
2023-09-29,Apple Health,122.0,0.0,81.0,0.0
2023-09-30,Apple Health,1711.0,116.2,1109.0,0.0
2023-10-01,Apple Health,1996.0,139.7,1281.0,0.0
2023-10-02,Apple Health,7650.0,371.5,5081.0,0.0
2023-10-03,Apple Health,362.0,0.0,237.0,0.0
2023-10-04,Apple Health,3000.0,254.4,1975.0,0.0
2023-10-05,Apple Health,3563.0,259.8,2339.0,0.0
2023-10-06,Apple Health,3799.0,309.0,2547.0,0.0
2023-10-07,Apple Health,152.0,0.0,98.0,0.0
2023-10-08,Apple Health,10402.0,623.6,6671.0,0.0
2023-10-09,Apple Health,16.0,0.0,7.0,0.0
2023-10-10,Apple Health,4378.0,314.7,2883.0,0.0
2023-10-11,Apple Health,3340.0,294.3,2273.0,0.0
2023-10-12,Apple Health,2742.0,227.0,1835.0,0.0
2023-10-13,Apple Health,4624.0,494.8,2988.0,0.0
2023-10-14,Apple Health,1293.0,58.2,811.0,0.0
2023-10-15,Apple Health,54.0,0.0,36.0,0.0
2023-10-16,Apple Health,3052.0,162.5,1843.0,0.0
2023-10-17,Apple Health,2992.0,262.8,2047.0,0.0
2023-10-18,Apple Health,6921.0,533.4,4697.0,0.0
2023-10-19,Apple Health,6918.0,460.9,4678.0,0.0
2023-10-20,Apple Health,5193.0,436.5,3422.0,0.0
2023-10-21,Apple Health,0.0,0.0,0.0,0.0
2023-10-22,Apple Health,1239.0,87.6,831.0,0.0
2023-10-23,Apple Health,6250.0,626.7,4314.0,0.0
2023-10-24,Apple Health,4802.0,333.8,3198.0,0.0
2023-10-25,Apple Health,3981.0,328.4,2579.0,0.0
2023-10-26,Apple Health,4429.0,362.0,2960.0,0.0
2023-10-27,Apple Health,15920.0,1414.8,15871.0,0.0
2023-10-28,Apple Health,9600.0,737.3,8081.0,0.0
2023-10-29,Apple Health,798.0,0.0,531.0,0.0
2023-10-30,Apple Health,7672.0,0.0,5309.0,0.0
2023-10-31,Apple Health,1940.0,0.0,1309.0,0.0
2023-11-01,Apple Health,4363.0,454.0,3029.0,0.0
2023-11-02,Apple Health,4640.0,327.7,3108.0,0.0
2023-11-03,Apple Health,3225.0,279.6,2182.0,0.0
2023-11-04,Apple Health,2969.0,0.0,1965.0,0.0
2023-11-05,Apple Health,132.0,0.0,95.0,0.0
2023-11-06,Apple Health,3674.0,504.7,2535.0,0.0
2023-11-07,Apple Health,3598.0,293.3,2414.0,0.0
2023-11-08,Apple Health,4615.0,341.7,3159.0,0.0
2023-11-09,Apple Health,2802.0,294.0,1952.0,0.0
2023-11-10,Apple Health,12107.0,744.2,7898.0,0.0
2023-11-11,Apple Health,8170.0,454.3,5456.0,0.0
2023-11-12,Apple Health,14943.0,760.9,10029.0,0.0
2023-11-13,Apple Health,8641.0,540.3,5591.0,0.0
2023-11-14,Apple Health,6272.0,565.2,4351.0,0.0
2023-11-15,Apple Health,8258.0,597.6,5611.0,0.0
2023-11-16,Apple Health,2973.0,284.4,2002.0,0.0
2023-11-17,Apple Health,3997.0,454.2,2751.0,0.0
2023-11-18,Apple Health,367.0,6.5,265.0,0.0
2023-11-19,Apple Health,78.0,0.0,54.0,0.0
2023-11-20,Apple Health,4387.0,309.7,2997.0,0.0
2023-11-21,Apple Health,5124.0,570.9,3536.0,0.0
2023-11-22,Apple Health,6238.0,519.7,4178.0,0.0
2023-11-23,Apple Health,2048.0,189.4,1404.0,0.0
2023-11-24,Apple Health,6460.0,628.7,4439.0,0.0
2023-11-25,Apple Health,642.0,16.1,449.0,0.0
2023-11-26,Apple Health,245.0,0.0,174.0,0.0
2023-11-27,Apple Health,7433.0,529.9,5091.0,0.0
2023-11-28,Apple Health,6838.0,452.3,4634.0,0.0
2023-11-29,Apple Health,3390.0,301.7,2322.0,0.0
2023-11-30,Apple Health,5812.0,652.0,4234.0,0.0
2023-12-01,Apple Health,4646.0,286.1,3171.0,0.0
2023-12-02,Apple Health,140.0,0.0,97.0,0.0
2023-12-03,Apple Health,1748.0,116.4,1118.0,0.0
2023-12-04,Apple Health,4148.0,334.4,2809.0,0.0
2023-12-05,Apple Health,3998.0,352.8,2733.0,0.0
2023-12-06,Apple Health,4347.0,454.6,3007.0,0.0
2023-12-07,Apple Health,2882.0,277.2,1929.0,0.0
2023-12-08,Apple Health,2553.0,279.8,1751.0,0.0
2023-12-09,Apple Health,8665.0,397.2,5473.0,0.0
2023-12-10,Apple Health,131.0,0.0,95.0,0.0
2023-12-11,Apple Health,4099.0,345.9,2860.0,0.0
2023-12-12,Apple Health,3723.0,356.4,2547.0,0.0
2023-12-13,Apple Health,5202.0,590.8,3527.0,0.0
2023-12-14,Apple Health,4379.0,459.5,3001.0,0.0
2023-12-15,Apple Health,6611.0,557.1,4388.0,0.0
2023-12-16,Apple Health,2675.0,222.4,1868.0,0.0
2023-12-17,Apple Health,1817.0,109.5,1236.0,0.0
2023-12-18,Apple Health,3890.0,341.2,2598.0,0.0
2023-12-19,Apple Health,4787.0,334.4,3191.0,0.0
2023-12-20,Apple Health,6264.0,436.4,4183.0,0.0
2023-12-21,Apple Health,2160.0,220.2,1475.0,0.0
2023-12-22,Apple Health,24276.0,1501.0,16171.0,0.0
2023-12-23,Apple Health,18465.0,910.3,12226.0,0.0
2023-12-24,Apple Health,19131.0,944.0,12496.0,0.0
2023-12-25,Apple Health,14537.0,890.1,10145.0,0.0
2023-12-26,Apple Health,4265.0,323.5,2954.0,0.0
2023-12-27,Apple Health,3101.0,287.9,2143.0,0.0
2023-12-28,Apple Health,24.0,0.2,17.0,0.0
2023-12-29,Apple Health,2176.0,124.9,1509.0,0.0
2023-12-30,Apple Health,1482.0,30.8,1039.0,0.0
2023-12-31,Apple Health,755.0,56.6,530.0,0.0
2024-01-01,Apple Health,45.0,0.0,32.0,0.0
2024-01-02,Apple Health,3210.0,289.0,2243.0,0.0
2024-01-03,Apple Health,3200.0,276.8,2200.0,0.0
2024-01-04,Apple Health,3703.0,219.4,2431.0,0.0
2024-01-05,Apple Health,3814.0,304.4,2647.0,0.0
2024-01-06,Apple Health,101.0,0.0,72.0,0.0
2024-01-07,Apple Health,124.0,0.0,100.0,0.0
2024-01-08,Apple Health,5650.0,560.5,3984.0,0.0
2024-01-09,Apple Health,511.0,0.0,371.0,0.0
2024-01-10,Apple Health,3613.0,326.7,2543.0,0.0
2024-01-11,Apple Health,8127.0,422.5,5604.0,0.0
2024-01-12,Apple Health,3487.0,326.5,2410.0,0.0
2024-01-13,Apple Health,5216.0,297.5,3492.0,0.0
2024-01-14,Apple Health,66.0,0.0,50.0,0.0
2024-01-15,Apple Health,5715.0,517.8,3979.0,0.0
2024-01-16,Apple Health,3633.0,287.0,2528.0,0.0
2024-01-17,Apple Health,6605.0,622.3,4628.0,0.0
2024-01-18,Apple Health,5643.0,553.2,3950.0,0.0
2024-01-19,Apple Health,4464.0,271.2,3124.0,0.0
2024-01-20,Apple Health,56.0,0.0,42.0,0.0
2024-01-21,Apple Health,299.0,0.0,213.0,0.0
2024-01-22,Apple Health,2755.0,268.4,1907.0,0.0
2024-01-23,Apple Health,2132.0,248.6,1463.0,0.0
2024-01-24,Apple Health,2384.0,261.1,1685.0,0.0
2024-01-25,Apple Health,5635.0,577.5,4062.0,0.0
2024-01-26,Apple Health,4487.0,333.9,3091.0,0.0
2024-01-27,Apple Health,3642.0,208.3,2494.0,0.0
2024-01-28,Apple Health,103.0,0.0,72.0,0.0
2024-01-29,Apple Health,4917.0,569.9,3473.0,0.0
2024-01-30,Apple Health,4199.0,482.6,2918.0,0.0
2024-01-31,Apple Health,3951.0,329.9,2717.0,0.0
2024-02-01,Apple Health,2975.0,321.2,2037.0,0.0
2024-02-02,Apple Health,3045.0,280.7,2102.0,0.0
2024-02-03,Apple Health,3548.0,209.1,2345.0,0.0
2024-02-04,Apple Health,526.0,0.0,346.0,0.0
2024-02-05,Apple Health,2888.0,305.2,2036.0,0.0
2024-02-06,Apple Health,3646.0,480.7,2591.0,0.0
2024-02-07,Apple Health,4837.0,378.4,3348.0,0.0
2024-02-08,Apple Health,200.0,0.0,154.0,0.0
2024-02-09,Apple Health,3263.0,0.0,2144.0,0.0
2024-02-10,Apple Health,376.0,0.0,254.0,0.0
2024-02-11,Apple Health,53.0,0.0,37.0,0.0
2024-02-12,Apple Health,9191.0,393.2,6053.0,0.0
2024-02-13,Apple Health,2044.0,260.5,1433.0,0.0
2024-02-14,Apple Health,5572.0,547.9,3816.0,0.0
2024-02-15,Apple Health,3597.0,344.7,2456.0,0.0
2024-02-16,Apple Health,3412.0,341.1,2396.0,0.0
2024-02-17,Apple Health,2080.0,138.5,1416.0,0.0
2024-02-18,Apple Health,130.0,0.0,96.0,0.0
2024-02-19,Apple Health,3136.0,341.4,2177.0,0.0
2024-02-20,Apple Health,2842.0,274.4,1997.0,0.0
2024-02-21,Apple Health,2705.0,243.4,1877.0,0.0
2024-02-22,Apple Health,5324.0,557.1,3752.0,0.0
2024-02-23,Apple Health,3852.0,306.8,2649.0,0.0
2024-02-24,Apple Health,2114.0,0.0,1482.0,0.0
2024-02-25,Apple Health,5421.0,301.3,4055.0,0.0
2024-02-26,Apple Health,2953.0,293.0,2101.0,0.0
2024-02-27,Apple Health,4541.0,510.9,3204.0,0.0
2024-02-28,Apple Health,3087.0,290.6,2201.0,0.0
2024-02-29,Apple Health,8160.0,747.1,5866.0,0.0
2024-03-01,Apple Health,584.0,71.4,430.0,0.0
2024-03-02,Apple Health,1184.0,72.0,803.0,0.0
2024-03-03,Apple Health,222.0,0.0,145.0,0.0
2024-03-04,Apple Health,3296.0,322.5,2316.0,0.0
2024-03-05,Apple Health,4770.0,554.6,3413.0,0.0
2024-03-06,Apple Health,3812.0,424.9,2717.0,0.0
2024-03-07,Apple Health,3728.0,372.9,2610.0,0.0
2024-03-08,Apple Health,3300.0,338.3,2353.0,0.0
2024-03-09,Apple Health,1199.0,0.0,871.0,0.0
2024-03-10,Apple Health,42.0,0.0,32.0,0.0
2024-03-11,Apple Health,3579.0,325.4,2491.0,0.0
2024-03-12,Apple Health,2435.0,250.9,1690.0,0.0
2024-03-13,Apple Health,5394.0,580.0,3867.0,0.0
2024-03-14,Apple Health,5215.0,554.7,3671.0,0.0
2024-03-15,Apple Health,4897.0,360.2,3410.0,0.0
2024-03-16,Apple Health,17.0,0.0,11.0,0.0
2024-03-17,Apple Health,5730.0,371.1,4017.0,0.0
2024-03-18,Apple Health,4073.0,190.6,2807.0,0.0
2024-03-19,Apple Health,7461.0,651.8,5299.0,0.0
2024-03-20,Apple Health,6259.0,573.9,4460.0,0.0
2024-03-21,Apple Health,6471.0,738.1,4547.0,0.0
2024-03-22,Apple Health,5527.0,381.0,3934.0,0.0
2024-03-23,Apple Health,186.0,3.4,120.0,0.0
2024-03-24,Apple Health,4904.0,335.0,3459.0,0.0
2024-03-25,Apple Health,4033.0,543.5,2874.0,0.0
2024-03-26,Apple Health,4024.0,373.5,2919.0,0.0
2024-03-27,Apple Health,7460.0,521.2,5282.0,0.0
2024-03-28,Apple Health,5226.0,575.6,3723.0,0.0
2024-03-29,Apple Health,9548.0,806.9,7256.0,0.0
2024-03-30,Apple Health,924.0,41.3,667.0,0.0
2024-03-31,Apple Health,10515.0,634.5,7229.0,0.0
2024-04-01,Apple Health,9305.0,488.1,6338.0,0.0
2024-04-02,Apple Health,3777.0,273.1,2639.0,0.0
2024-04-03,Apple Health,4768.0,419.8,3494.0,0.0
2024-04-04,Apple Health,5018.0,398.1,3574.0,0.0
2024-04-05,Apple Health,6194.0,321.6,4351.0,0.0
2024-04-06,Apple Health,22.0,0.0,15.0,0.0
2024-04-07,Apple Health,251.0,0.0,165.0,0.0
2024-04-08,Apple Health,2711.0,309.8,1906.0,0.0
2024-04-09,Apple Health,7277.0,609.1,5195.0,0.0
2024-04-10,Apple Health,1411.0,17.9,1062.0,0.0
2024-04-11,Apple Health,9615.0,738.2,6699.0,0.0
2024-04-12,Apple Health,3613.0,309.4,2525.0,0.0
2024-04-13,Apple Health,24.0,0.0,14.0,0.0
2024-04-14,Apple Health,6175.0,344.7,4012.0,0.0
2024-04-15,Apple Health,4951.0,515.4,3472.0,0.0
2024-04-16,Apple Health,7168.0,564.1,5114.0,0.0
2024-04-17,Apple Health,6551.0,520.8,4606.0,0.0
2024-04-18,Apple Health,7844.0,524.2,5670.0,0.0
2024-04-19,Apple Health,3888.0,212.2,2614.0,0.0
2024-04-20,Apple Health,96.0,0.0,68.0,0.0
2024-04-21,Apple Health,85.0,0.0,50.0,0.0
2024-04-22,Apple Health,4558.0,408.8,3246.0,0.0
2024-04-23,Apple Health,4873.0,403.7,3472.0,0.0
2024-04-24,Apple Health,7477.0,642.1,5260.0,0.0
2024-04-25,Apple Health,7033.0,503.0,4905.0,0.0
2024-04-26,Apple Health,4531.0,359.2,3132.0,0.0
2024-04-27,Apple Health,7736.0,342.4,5114.0,0.0
2024-04-28,Apple Health,3055.0,165.3,2151.0,0.0
2024-04-29,Apple Health,5210.0,412.3,3537.0,0.0
2024-04-30,Apple Health,10295.0,717.9,7102.0,0.0
2024-05-01,Apple Health,0.0,0.0,0.0,0.0
2024-05-02,Apple Health,5997.0,439.7,4084.0,0.0
2024-05-03,Apple Health,3536.0,328.2,2418.0,0.0
2024-05-04,Apple Health,2651.0,147.5,1715.0,0.0
2024-05-05,Apple Health,1498.0,116.9,1070.0,0.0
2024-05-06,Apple Health,6360.0,309.9,4371.0,0.0
2024-05-07,Apple Health,5183.0,386.9,3635.0,0.0
2024-05-08,Apple Health,5698.0,641.8,4064.0,0.0
2024-05-09,Apple Health,6174.0,398.1,4344.0,0.0
2024-05-10,Apple Health,3327.0,309.2,2324.0,0.0
2024-05-11,Apple Health,5864.0,281.9,3860.0,0.0
2024-05-12,Apple Health,9521.0,444.8,6347.0,0.0
2024-05-13,Apple Health,3286.0,323.1,2282.0,0.0
2024-05-14,Apple Health,9863.0,645.5,6952.0,0.0
2024-05-15,Apple Health,2494.0,99.9,1870.0,0.0
2024-05-16,Apple Health,12303.0,690.2,8521.0,0.0
2024-05-17,Apple Health,5854.0,431.4,4113.0,0.0
2024-05-18,Apple Health,8187.0,461.8,5752.0,0.0
2024-05-19,Apple Health,7078.0,326.6,4649.0,0.0
2024-05-20,Apple Health,9039.0,584.3,6415.0,0.0
2024-05-21,Apple Health,12103.0,719.3,8391.0,0.0
2024-05-22,Apple Health,4150.0,346.6,2772.0,0.0
2024-05-23,Apple Health,8930.0,586.7,6331.0,0.0
2024-05-24,Apple Health,10419.0,643.9,7459.0,0.0
2024-05-25,Apple Health,1671.0,71.9,1189.0,0.0
2024-05-26,Apple Health,123.0,0.0,86.0,0.0
2024-05-27,Apple Health,6217.0,505.9,4415.0,0.0
2024-05-28,Apple Health,4136.0,298.5,2928.0,0.0
2024-05-29,Apple Health,6374.0,553.9,4537.0,0.0
2024-05-30,Apple Health,4586.0,359.6,3201.0,0.0
2024-05-31,Apple Health,7766.0,611.8,5314.0,0.0
2024-06-01,Apple Health,1650.0,104.1,1192.0,0.0
2024-06-02,Apple Health,41.0,0.1,29.0,0.0
2024-06-03,Apple Health,7530.0,576.8,5348.0,0.0
2024-06-04,Apple Health,6820.0,715.7,4880.0,0.0
2024-06-05,Apple Health,7494.0,389.3,5512.0,0.0
2024-06-06,Apple Health,278.0,0.6,204.0,0.0
2024-06-07,Apple Health,5144.0,509.6,3579.0,0.0
2024-06-08,Apple Health,6937.0,386.8,4771.0,0.0
2024-06-09,Apple Health,223.0,0.0,162.0,0.0
2024-06-10,Apple Health,5237.0,555.9,3610.0,0.0
2024-06-11,Apple Health,4984.0,399.7,3535.0,0.0
2024-06-12,Apple Health,7774.0,513.1,5478.0,0.0
2024-06-13,Apple Health,4263.0,361.9,3035.0,0.0
2024-06-14,Apple Health,2847.0,316.8,2026.0,0.0
2024-06-15,Apple Health,346.0,0.0,228.0,0.0
2024-06-16,Apple Health,176.0,0.0,123.0,0.0
2024-06-17,Apple Health,4784.0,336.3,3337.0,0.0
2024-06-18,Apple Health,3895.0,367.5,2671.0,0.0
2024-06-19,Apple Health,3868.0,346.7,2780.0,0.0
2024-06-20,Apple Health,3888.0,338.0,2736.0,0.0
2024-06-21,Apple Health,10483.0,726.9,7489.0,0.0
2024-06-22,Apple Health,621.0,0.0,449.0,0.0
2024-06-23,Apple Health,3029.0,196.6,2116.0,0.0
2024-06-24,Apple Health,6156.0,604.7,4362.0,0.0
2024-06-25,Apple Health,6894.0,465.0,4822.0,0.0
2024-06-26,Apple Health,20175.0,1172.8,13913.0,0.0
2024-06-27,Apple Health,16602.0,919.2,11330.0,0.0
2024-06-28,Apple Health,19978.0,1209.2,13785.0,0.0
2024-06-29,Apple Health,19054.0,1039.3,13027.0,0.0
2024-06-30,Apple Health,6384.0,413.6,4527.0,0.0
2024-07-01,Apple Health,3926.0,325.8,2746.0,0.0
2024-07-02,Apple Health,2343.0,247.2,1711.0,0.0
2024-07-03,Apple Health,10687.0,701.1,7588.0,0.0
2024-07-04,Apple Health,4291.0,304.4,2958.0,0.0
2024-07-05,Apple Health,5900.0,542.7,4141.0,0.0
2024-07-06,Apple Health,408.0,0.0,279.0,0.0
2024-07-07,Apple Health,95.0,0.1,66.0,0.0
2024-07-08,Apple Health,4322.0,360.6,3039.0,0.0
2024-07-09,Apple Health,3880.0,323.5,2703.0,0.0
2024-07-10,Apple Health,4802.0,389.8,3374.0,0.0
2024-07-11,Apple Health,4432.0,520.8,3212.0,0.0
2024-07-12,Apple Health,5060.0,411.0,3710.0,0.0
2024-07-13,Apple Health,1452.0,81.7,978.0,0.0
2024-07-14,Apple Health,4188.0,211.2,3021.0,0.0
2024-07-15,Apple Health,4460.0,367.5,3099.0,0.0
2024-07-16,Apple Health,6220.0,589.4,4373.0,0.0
2024-07-17,Apple Health,6191.0,397.7,4312.0,0.0
2024-07-18,Apple Health,4818.0,237.4,3365.0,0.0
2024-07-19,Apple Health,7944.0,528.6,5672.0,0.0
2024-07-20,Apple Health,127.0,0.0,92.0,0.0
2024-07-21,Apple Health,132.0,0.0,95.0,0.0
2024-07-22,Apple Health,5351.0,362.2,3755.0,0.0
2024-07-23,Apple Health,5081.0,530.0,3497.0,0.0
2024-07-24,Apple Health,4025.0,367.5,2964.0,0.0
2024-07-25,Apple Health,5164.0,490.7,3592.0,0.0
2024-07-26,Apple Health,4794.0,336.1,3403.0,0.0
2024-07-27,Apple Health,8326.0,503.4,5644.0,0.0
2024-07-28,Apple Health,88.0,0.4,56.0,0.0
2024-07-29,Apple Health,5859.0,418.7,4176.0,0.0
2024-07-30,Apple Health,5627.0,372.1,3940.0,0.0
2024-07-31,Apple Health,5784.0,449.2,4042.0,0.0
2024-08-01,Apple Health,4949.0,330.3,3530.0,0.0
2024-08-02,Apple Health,6199.0,309.7,4269.0,0.0
2024-08-03,Apple Health,2248.0,129.6,1605.0,0.0
2024-08-04,Apple Health,5178.0,274.0,3481.0,0.0
2024-08-05,Apple Health,5084.0,488.7,3473.0,0.0
2024-08-06,Apple Health,5361.0,410.6,3823.0,0.0
2024-08-07,Apple Health,5555.0,459.8,3836.0,0.0
2024-08-08,Apple Health,3943.0,302.0,2782.0,0.0
2024-08-09,Apple Health,3422.0,263.2,2407.0,0.0
2024-08-10,Apple Health,9853.0,513.2,6537.0,0.0
2024-08-11,Apple Health,90.0,0.0,58.0,0.0
2024-08-12,Apple Health,6062.0,468.3,4125.0,0.0
2024-08-13,Apple Health,6622.0,540.4,4637.0,0.0
2024-08-14,Apple Health,3831.0,465.3,2719.0,0.0
2024-08-15,Apple Health,1551.0,79.2,1129.0,0.0
2024-08-16,Apple Health,3568.0,292.4,2528.0,0.0
2024-08-17,Apple Health,3364.0,274.9,2316.0,0.0
2024-08-18,Apple Health,3254.0,123.0,2108.0,0.0
2024-08-19,Apple Health,6374.0,578.9,4394.0,0.0
2024-08-20,Apple Health,7393.0,637.5,5176.0,0.0
2024-08-21,Apple Health,8282.0,718.9,5754.0,0.0
2024-08-22,Apple Health,788.0,79.9,576.0,0.0
2024-08-23,Apple Health,6137.0,412.3,4201.0,0.0
2024-08-24,Apple Health,116.0,0.0,86.0,0.0
2024-08-25,Apple Health,6615.0,292.7,4438.0,0.0
2024-08-26,Apple Health,4765.0,414.8,3328.0,0.0
2024-08-27,Apple Health,3977.0,350.9,2779.0,0.0
2024-08-28,Apple Health,5506.0,531.0,3919.0,0.0
2024-08-29,Apple Health,4878.0,449.1,3456.0,0.0
2024-08-30,Apple Health,1613.0,95.4,1124.0,0.0
2024-08-31,Apple Health,5475.0,227.3,3839.0,0.0
2024-09-01,Apple Health,74.0,0.3,54.0,0.0
2024-09-02,Apple Health,4951.0,517.8,3498.0,0.0
2024-09-03,Apple Health,4314.0,408.9,3097.0,0.0
2024-09-04,Apple Health,6349.0,597.6,4504.0,0.0
2024-09-05,Apple Health,4512.0,308.3,3204.0,0.0
2024-09-06,Apple Health,7257.0,295.6,4894.0,0.0
2024-09-07,Apple Health,9645.0,479.8,6526.0,0.0
2024-09-08,Apple Health,72.0,0.0,48.0,0.0
2024-09-09,Apple Health,5424.0,401.2,3775.0,0.0
2024-09-10,Apple Health,4566.0,334.6,3090.0,0.0
2024-09-11,Apple Health,3880.0,327.2,2679.0,0.0
2024-09-12,Apple Health,4796.0,464.0,3360.0,0.0
2024-09-13,Apple Health,5773.0,372.4,4092.0,0.0
2024-09-14,Apple Health,1096.0,92.0,733.0,0.0
2024-09-15,Apple Health,2010.0,145.5,1378.0,0.0
2024-09-16,Apple Health,174.0,0.0,115.0,0.0
2024-09-17,Apple Health,2546.0,265.1,1750.0,0.0
2024-09-18,Apple Health,70.0,0.0,51.0,0.0
2024-09-19,Apple Health,4146.0,378.1,2911.0,0.0
2024-09-20,Apple Health,6260.0,644.1,4591.0,0.0
2024-09-21,Apple Health,2527.0,247.7,1848.0,0.0
2024-09-22,Apple Health,11424.0,680.4,7720.0,0.0
2024-09-23,Apple Health,6217.0,512.3,4253.0,0.0
2024-09-24,Apple Health,4507.0,512.9,3137.0,0.0
2024-09-25,Apple Health,5647.0,536.3,4064.0,0.0
2024-09-26,Apple Health,10750.0,699.6,7381.0,0.0
2024-09-27,Apple Health,5453.0,480.0,3811.0,0.0
2024-09-28,Apple Health,2689.0,326.0,1906.0,0.0
2024-09-29,Apple Health,2105.0,303.1,1483.0,0.0
2024-09-30,Apple Health,6991.0,671.7,4907.0,0.0
2024-10-01,Apple Health,2179.0,318.7,1533.0,0.0
2024-10-02,Apple Health,8766.0,565.8,5882.0,0.0
2024-10-03,Apple Health,1298.0,254.2,955.0,0.0
2024-10-04,Apple Health,12432.0,750.1,8400.0,0.0
2024-10-05,Apple Health,6785.0,461.4,4620.0,0.0
2024-10-06,Apple Health,658.0,212.6,459.0,0.0
2024-10-07,Apple Health,6423.0,591.5,4466.0,0.0
2024-10-08,Apple Health,11938.0,860.2,8324.0,0.0
2024-10-09,Apple Health,838.0,198.1,597.0,0.0
2024-10-10,Apple Health,3998.0,424.5,2790.0,0.0
2024-10-11,Apple Health,5446.0,496.1,3771.0,0.0
2024-10-12,Apple Health,5663.0,562.5,4123.0,0.0
2024-10-13,Apple Health,2272.0,321.2,1550.0,0.0
2024-10-14,Apple Health,4935.0,451.6,3439.0,0.0
2024-10-15,Apple Health,7695.0,644.6,5356.0,0.0
2024-10-16,Apple Health,3614.0,369.6,2526.0,0.0
2024-10-17,Apple Health,7989.0,678.0,5570.0,0.0
2024-10-18,Apple Health,4806.0,491.3,3365.0,0.0
2024-10-19,Apple Health,2964.0,305.7,2079.0,0.0
2024-10-20,Apple Health,1187.0,252.1,841.0,0.0
2024-10-21,Apple Health,7713.0,639.3,5494.0,0.0
2024-10-22,Apple Health,2760.0,371.1,1977.0,0.0
2024-10-23,Apple Health,5920.0,628.3,4179.0,0.0
2024-10-24,Apple Health,7174.0,596.9,5118.0,0.0
2024-10-25,Apple Health,5534.0,501.9,3916.0,0.0
2024-10-26,Apple Health,2097.0,301.2,1505.0,0.0
2024-10-27,Apple Health,0.0,0.0,0.0,0.0
2024-10-28,Apple Health,3659.0,415.6,2533.0,0.0
2024-10-29,Apple Health,8007.0,697.3,5384.0,0.0
2024-10-30,Apple Health,4693.0,405.4,3313.0,0.0
2024-10-31,Apple Health,4229.0,433.3,3007.0,0.0
2024-11-01,Apple Health,7376.0,652.3,5120.0,0.0
2024-11-02,Apple Health,3426.0,382.3,2419.0,0.0
2024-11-03,Apple Health,8946.0,622.0,6314.0,0.0
2024-11-04,Apple Health,8236.0,578.8,5615.0,0.0
2024-11-05,Apple Health,7030.0,632.5,4910.0,0.0
2024-11-06,Apple Health,4402.0,457.1,3044.0,0.0
2024-11-07,Apple Health,5273.0,679.0,3750.0,0.0
2024-11-08,Apple Health,4044.0,340.0,2831.0,0.0
2024-11-09,Apple Health,2278.0,316.1,1637.0,0.0
2024-11-10,Apple Health,1231.0,286.0,905.0,0.0
2024-11-11,Apple Health,5738.0,479.2,4051.0,0.0
2024-11-12,Apple Health,6033.0,488.0,4333.0,0.0
2024-11-13,Apple Health,6231.0,535.4,4309.0,0.0
2024-11-14,Apple Health,7226.0,679.8,5070.0,0.0
2024-11-15,Apple Health,1754.0,335.2,1256.0,0.0
2024-11-16,Apple Health,616.0,209.4,434.0,0.0
2024-11-17,Apple Health,1520.0,255.2,1100.0,0.0
2024-11-18,Apple Health,5297.0,451.2,3698.0,0.0
2024-11-19,Apple Health,5989.0,566.5,4258.0,0.0
2024-11-20,Apple Health,4603.0,409.9,3256.0,0.0
2024-11-21,Apple Health,7075.0,634.0,4936.0,0.0
2024-11-22,Apple Health,5708.0,428.9,3939.0,0.0
2024-11-23,Apple Health,993.0,207.3,710.0,0.0
2024-11-24,Apple Health,1967.0,294.1,1365.0,0.0
2024-11-25,Apple Health,4690.0,556.3,3314.0,0.0
2024-11-26,Apple Health,7596.0,723.8,5374.0,0.0
2024-11-27,Apple Health,4562.0,418.2,3218.0,0.0
2024-11-28,Apple Health,4371.0,409.2,3053.0,0.0
2024-11-29,Apple Health,4607.0,445.2,3248.0,0.0
2024-11-30,Apple Health,1638.0,259.1,1177.0,0.0
2024-12-01,Apple Health,3513.0,386.7,2546.0,0.0
2024-12-02,Apple Health,5080.0,439.3,3506.0,0.0
2024-12-03,Apple Health,9226.0,776.5,6764.0,0.0
2024-12-04,Apple Health,7246.0,542.0,5140.0,0.0
2024-12-05,Apple Health,4911.0,442.5,3439.0,0.0
2024-12-06,Apple Health,7732.0,743.1,5546.0,0.0
2024-12-07,Apple Health,5774.0,470.5,4391.0,0.0
2024-12-08,Apple Health,1796.0,325.3,1310.0,0.0
2024-12-09,Apple Health,6564.0,635.8,4556.0,0.0
2024-12-10,Apple Health,4622.0,435.2,3317.0,0.0
2024-12-11,Apple Health,4102.0,390.5,2885.0,0.0
2024-12-12,Apple Health,3680.0,384.7,2620.0,0.0
2024-12-13,Apple Health,4051.0,428.1,2858.0,0.0
2024-12-14,Apple Health,688.0,341.8,504.0,0.0
2024-12-15,Apple Health,2053.0,302.4,1460.0,0.0
2024-12-16,Apple Health,5479.0,512.2,3801.0,0.0
2024-12-17,Apple Health,5154.0,534.9,3694.0,0.0
2024-12-18,Apple Health,4076.0,394.6,2849.0,0.0
2024-12-19,Apple Health,6888.0,639.5,4787.0,0.0
2024-12-20,Apple Health,4493.0,1093.0,6811.0,0.0
2024-12-21,Apple Health,1145.0,210.9,831.0,0.0
2024-12-22,Apple Health,1059.0,246.0,762.0,0.0
2024-12-23,Apple Health,6381.0,607.7,4508.0,0.0
