StartTime,EndTime,DataSource,Steps,Calories,Distance(meters),ActiveTime(seconds)
2025-05-20 16:15:00,2025-05-20 16:30:00,Apple Health,8.0,4.5,5.7,4.0
2025-05-20 16:45:00,2025-05-20 17:00:00,Apple Health,16.0,3.3,11.7,3.0
2025-05-20 17:30:00,2025-05-20 17:45:00,Apple Health,25.0,5.3,18.5,5.0
2025-05-20 18:15:00,2025-05-20 18:30:00,Apple Health,186.0,7.8,138.3,7.0
2025-05-20 18:30:00,2025-05-20 18:45:00,Apple Health,169.0,12.1,123.3,11.0
2025-05-20 18:45:00,2025-05-20 19:00:00,Apple Health,482.0,23.1,349.0,22.0
2025-05-20 19:00:00,2025-05-20 19:15:00,Apple Health,588.0,32.8,399.5,32.0
2025-05-20 19:15:00,2025-05-20 19:30:00,Apple Health,1607.0,93.1,1286.3,91.0
2025-05-20 19:30:00,2025-05-20 19:45:00,Apple Health,1625.0,93.3,1282.6,91.0
2025-05-20 19:45:00,2025-05-20 20:00:00,Apple Health,1400.0,79.6,1015.6,78.0
2025-05-20 20:00:00,2025-05-20 20:15:00,Apple Health,1443.0,80.6,1089.7,79.0
2025-05-20 20:15:00,2025-05-20 20:30:00,Apple Health,1522.0,78.4,1116.4,77.0
2025-05-20 20:30:00,2025-05-20 20:45:00,Apple Health,600.0,33.5,404.0,32.0
2025-05-20 21:00:00,2025-05-20 21:15:00,Apple Health,6.0,0.2,4.2,0.0
2025-05-20 22:00:00,2025-05-20 22:15:00,Apple Health,64.0,4.7,51.3,4.0
2025-05-20 22:30:00,2025-05-20 22:45:00,Apple Health,11.0,3.8,7.6,3.0
2025-05-20 23:15:00,2025-05-20 23:30:00,Apple Health,102.0,13.4,76.2,13.0
2025-05-20 23:30:00,2025-05-20 23:45:00,Apple Health,45.0,3.9,31.0,3.0
2025-05-21 00:00:00,2025-05-21 00:15:00,Apple Health,4.0,2.1,3.2,2.0
2025-05-21 07:15:00,2025-05-21 07:30:00,Apple Health,33.0,2.8,25.7,2.0
2025-05-21 07:30:00,2025-05-21 07:45:00,Apple Health,289.0,10.8,221.4,10.0
2025-05-21 07:45:00,2025-05-21 08:00:00,Apple Health,285.0,9.7,216.0,9.0
2025-05-21 08:00:00,2025-05-21 08:15:00,Apple Health,212.0,16.2,159.1,15.0
2025-05-21 08:15:00,2025-05-21 08:30:00,Apple Health,604.0,22.7,440.2,22.0
2025-05-21 09:45:00,2025-05-21 10:00:00,Apple Health,107.0,5.9,70.1,5.0
2025-05-21 10:00:00,2025-05-21 10:15:00,Apple Health,8.0,4.6,5.7,4.0
2025-05-21 10:45:00,2025-05-21 11:00:00,Apple Health,13.0,5.7,9.2,5.0
2025-05-21 11:00:00,2025-05-21 11:15:00,Apple Health,276.0,20.1,217.8,19.0
2025-05-21 11:15:00,2025-05-21 11:30:00,Apple Health,818.0,28.1,582.2,27.0
2025-05-21 11:30:00,2025-05-21 11:45:00,Apple Health,847.0,32.0,604.8,31.0
2025-05-21 12:00:00,2025-05-21 12:15:00,Apple Health,249.0,13.0,173.4,12.0
2025-05-21 12:15:00,2025-05-21 12:30:00,Apple Health,611.0,33.0,428.1,32.0
2025-05-21 14:30:00,2025-05-21 14:45:00,Apple Health,161.0,17.1,120.0,16.0
2025-05-21 16:30:00,2025-05-21 16:45:00,Apple Health,18.0,6.2,13.4,6.0
2025-05-21 16:45:00,2025-05-21 17:00:00,Apple Health,171.0,9.0,123.9,8.0
2025-05-21 18:15:00,2025-05-21 18:30:00,Apple Health,313.0,20.8,237.5,20.0
2025-05-21 18:30:00,2025-05-21 18:45:00,Apple Health,275.0,9.7,210.1,9.0
2025-05-21 18:45:00,2025-05-21 19:00:00,Apple Health,907.0,50.3,674.3,49.0
2025-05-21 19:00:00,2025-05-21 19:15:00,Apple Health,1619.0,87.8,1222.3,86.0
2025-05-21 19:15:00,2025-05-21 19:30:00,Apple Health,1542.0,90.7,1236.0,89.0
2025-05-21 19:30:00,2025-05-21 19:45:00,Apple Health,1406.0,72.7,960.4,71.0
2025-05-21 19:45:00,2025-05-21 20:00:00,Apple Health,1431.0,70.5,1073.6,69.0
2025-05-21 20:00:00,2025-05-21 20:15:00,Apple Health,575.0,29.2,345.8,28.0
2025-05-21 20:15:00,2025-05-21 20:30:00,Apple Health,1.0,1.6,5.8,1.0
2025-05-21 20:30:00,2025-05-21 20:45:00,Apple Health,15.0,6.8,6.4,6.0
2025-05-21 20:45:00,2025-05-21 21:00:00,Apple Health,66.0,6.9,50.5,6.0
2025-05-21 21:00:00,2025-05-21 21:15:00,Apple Health,20.0,4.5,13.5,4.0
2025-05-21 21:45:00,2025-05-21 22:00:00,Apple Health,46.0,5.8,32.7,5.0
2025-05-21 22:00:00,2025-05-21 22:15:00,Apple Health,11.0,5.2,8.1,5.0
2025-05-21 22:15:00,2025-05-21 22:30:00,Apple Health,33.0,4.6,22.7,4.0
2025-05-22 07:30:00,2025-05-22 07:45:00,Apple Health,16.0,1.0,11.1,1.0
2025-05-22 08:15:00,2025-05-22 08:30:00,Apple Health,305.0,14.7,238.2,14.0
2025-05-22 08:30:00,2025-05-22 08:45:00,Apple Health,11.0,0.3,7.8,0.0
2025-05-22 08:45:00,2025-05-22 09:00:00,Apple Health,297.0,15.6,222.3,15.0
2025-05-22 09:00:00,2025-05-22 09:15:00,Apple Health,600.0,23.2,427.9,22.0
2025-05-22 09:15:00,2025-05-22 09:30:00,Apple Health,26.0,1.9,17.4,1.0
2025-05-22 09:30:00,2025-05-22 09:45:00,Apple Health,45.0,2.6,29.7,2.0
2025-05-22 09:45:00,2025-05-22 10:00:00,Apple Health,61.0,5.4,44.4,5.0
2025-05-22 10:15:00,2025-05-22 10:30:00,Apple Health,13.0,6.4,9.2,6.0
2025-05-22 10:30:00,2025-05-22 10:45:00,Apple Health,135.0,8.7,92.0,8.0
2025-05-22 10:45:00,2025-05-22 11:00:00,Apple Health,54.0,6.3,36.5,6.0
2025-05-22 11:00:00,2025-05-22 11:15:00,Apple Health,1366.0,73.6,913.9,72.0
2025-05-22 11:15:00,2025-05-22 11:30:00,Apple Health,1556.0,82.1,1071.8,80.0
2025-05-22 11:30:00,2025-05-22 11:45:00,Apple Health,1510.0,85.9,1023.6,84.0
2025-05-22 11:45:00,2025-05-22 12:00:00,Apple Health,1331.0,73.0,932.9,71.0
2025-05-22 12:00:00,2025-05-22 12:15:00,Apple Health,343.0,30.4,255.9,29.0
2025-05-22 12:30:00,2025-05-22 12:45:00,Apple Health,47.0,5.8,34.6,5.0
2025-05-22 12:45:00,2025-05-22 13:00:00,Apple Health,64.0,5.2,52.1,5.0
2025-05-22 14:15:00,2025-05-22 14:30:00,Apple Health,216.0,11.4,150.6,11.0
2025-05-22 14:30:00,2025-05-22 14:45:00,Apple Health,9.0,3.9,7.5,3.0
2025-05-22 14:45:00,2025-05-22 15:00:00,Apple Health,10.0,3.2,7.7,3.0
2025-05-22 15:00:00,2025-05-22 15:15:00,Apple Health,40.0,5.2,28.0,5.0
2025-05-22 15:15:00,2025-05-22 15:30:00,Apple Health,15.0,6.5,10.8,6.0
2025-05-22 15:30:00,2025-05-22 15:45:00,Apple Health,49.0,5.3,26.2,5.0
2025-05-22 16:00:00,2025-05-22 16:15:00,Apple Health,16.0,3.1,12.2,3.0
2025-05-22 16:15:00,2025-05-22 16:30:00,Apple Health,299.0,14.6,208.0,14.0
2025-05-22 17:00:00,2025-05-22 17:15:00,Apple Health,119.0,6.4,77.6,6.0
2025-05-22 17:45:00,2025-05-22 18:00:00,Apple Health,14.0,4.8,8.9,4.0
2025-05-22 18:15:00,2025-05-22 18:30:00,Apple Health,192.0,8.6,135.0,8.0
2025-05-22 18:30:00,2025-05-22 18:45:00,Apple Health,1044.0,37.3,768.5,36.0
2025-05-22 18:45:00,2025-05-22 19:00:00,Apple Health,157.0,11.2,81.1,11.0
2025-05-22 19:30:00,2025-05-22 19:45:00,Apple Health,20.0,7.5,14.6,7.0
2025-05-22 19:45:00,2025-05-22 20:00:00,Apple Health,59.0,10.6,43.5,10.0
2025-05-22 20:00:00,2025-05-22 20:15:00,Apple Health,51.0,9.4,37.7,9.0
2025-05-22 20:15:00,2025-05-22 20:30:00,Apple Health,544.0,20.9,347.6,20.0
2025-05-22 20:30:00,2025-05-22 20:45:00,Apple Health,50.0,7.6,32.1,7.0
2025-05-22 20:45:00,2025-05-22 21:00:00,Apple Health,20.0,7.1,18.8,7.0
2025-05-22 21:15:00,2025-05-22 21:30:00,Apple Health,22.0,10.6,15.5,10.0
2025-05-22 21:30:00,2025-05-22 21:45:00,Apple Health,111.0,9.8,69.3,9.0
2025-05-22 21:45:00,2025-05-22 22:00:00,Apple Health,103.0,13.0,78.0,12.0
2025-05-22 22:00:00,2025-05-22 22:15:00,Apple Health,18.0,9.8,13.3,9.0
2025-05-22 22:15:00,2025-05-22 22:30:00,Apple Health,29.0,10.1,23.7,9.0
2025-05-22 22:30:00,2025-05-22 22:45:00,Apple Health,36.0,12.3,25.8,12.0
2025-05-22 22:45:00,2025-05-22 23:00:00,Apple Health,700.0,19.9,485.1,19.0
2025-05-22 23:00:00,2025-05-22 23:15:00,Apple Health,367.0,20.4,163.3,20.0
2025-05-22 23:15:00,2025-05-22 23:30:00,Apple Health,1476.0,101.8,1279.1,99.0
2025-05-22 23:30:00,2025-05-22 23:45:00,Apple Health,1567.0,95.1,1142.6,93.0
2025-05-22 23:45:00,2025-05-23 00:00:00,Apple Health,932.0,64.9,684.0,63.0
2025-05-23 00:15:00,2025-05-23 00:30:00,Apple Health,40.0,1.9,18.1,1.0
2025-05-23 01:15:00,2025-05-23 01:30:00,Apple Health,10.0,0.9,7.9,0.0
2025-05-23 08:00:00,2025-05-23 08:15:00,Apple Health,11.0,0.7,8.8,0.0
2025-05-23 08:15:00,2025-05-23 08:30:00,Apple Health,199.0,9.7,150.2,9.0
2025-05-23 08:30:00,2025-05-23 08:45:00,Apple Health,341.0,14.9,254.8,14.0
2025-05-23 08:45:00,2025-05-23 09:00:00,Apple Health,287.0,7.9,215.8,7.0
2025-05-23 09:00:00,2025-05-23 09:15:00,Apple Health,423.0,15.1,299.5,14.0
2025-05-23 09:15:00,2025-05-23 09:30:00,Apple Health,71.0,7.1,51.6,7.0
2025-05-23 10:00:00,2025-05-23 10:15:00,Apple Health,62.0,4.3,41.0,4.0
2025-05-23 12:00:00,2025-05-23 12:15:00,Apple Health,167.0,8.5,122.0,8.0
2025-05-23 12:15:00,2025-05-23 12:30:00,Apple Health,1.0,4.0,1.0,3.0
2025-05-23 13:00:00,2025-05-23 13:15:00,Apple Health,729.0,23.7,537.0,23.0
2025-05-23 13:15:00,2025-05-23 13:30:00,Apple Health,311.0,12.5,180.7,12.0
2025-05-23 13:30:00,2025-05-23 13:45:00,Apple Health,19.0,5.4,15.3,5.0
2025-05-23 13:45:00,2025-05-23 14:00:00,Apple Health,36.0,6.6,17.5,6.0
2025-05-23 14:00:00,2025-05-23 14:15:00,Apple Health,7.0,5.6,3.3,5.0
2025-05-23 15:00:00,2025-05-23 15:15:00,Apple Health,49.0,8.5,37.1,8.0
2025-05-23 15:15:00,2025-05-23 15:30:00,Apple Health,30.0,6.5,21.5,6.0
2025-05-23 16:00:00,2025-05-23 16:15:00,Apple Health,99.0,11.0,72.4,10.0
2025-05-23 16:15:00,2025-05-23 16:30:00,Apple Health,139.0,6.6,101.6,6.0
2025-05-23 16:30:00,2025-05-23 16:45:00,Apple Health,976.0,45.9,760.2,45.0
2025-05-23 16:45:00,2025-05-23 17:00:00,Apple Health,769.0,46.8,572.0,45.0
2025-05-23 17:00:00,2025-05-23 17:15:00,Apple Health,42.0,4.4,28.7,4.0
2025-05-23 17:45:00,2025-05-23 18:00:00,Apple Health,32.0,2.6,22.1,2.0
2025-05-23 19:00:00,2025-05-23 19:15:00,Apple Health,27.0,2.2,17.9,2.0
2025-05-23 19:15:00,2025-05-23 19:30:00,Apple Health,21.0,1.3,14.4,1.0
2025-05-23 19:30:00,2025-05-23 19:45:00,Apple Health,776.0,45.3,621.0,44.0
2025-05-23 19:45:00,2025-05-23 20:00:00,Apple Health,1423.0,69.3,1030.1,68.0
2025-05-23 20:00:00,2025-05-23 20:15:00,Apple Health,1533.0,68.5,1144.8,67.0
2025-05-23 20:15:00,2025-05-23 20:30:00,Apple Health,1143.0,65.3,825.7,64.0
2025-05-23 20:30:00,2025-05-23 20:45:00,Apple Health,1069.0,67.3,926.5,66.0
2025-05-23 20:45:00,2025-05-23 21:00:00,Apple Health,1152.0,70.1,979.1,68.0
2025-05-23 21:00:00,2025-05-23 21:15:00,Apple Health,17.0,10.6,13.0,10.0
2025-05-23 21:15:00,2025-05-23 21:30:00,Apple Health,226.0,6.8,160.5,6.0
2025-05-23 21:30:00,2025-05-23 21:45:00,Apple Health,8.0,3.7,18.9,3.0
2025-05-23 21:45:00,2025-05-23 22:00:00,Apple Health,29.0,4.6,25.5,4.0
2025-05-23 22:00:00,2025-05-23 22:15:00,Apple Health,3.0,3.7,2.1,3.0
2025-05-24 01:45:00,2025-05-24 02:00:00,Apple Health,10.0,0.4,7.1,0.0
2025-05-24 03:30:00,2025-05-24 03:45:00,Apple Health,3.0,0.4,2.1,0.0
2025-05-24 09:00:00,2025-05-24 09:15:00,Apple Health,51.0,1.4,37.0,1.0
2025-05-24 12:45:00,2025-05-24 13:00:00,Apple Health,4.0,2.1,2.8,2.0
2025-05-24 13:45:00,2025-05-24 14:00:00,Apple Health,28.0,3.4,20.6,3.0
2025-05-24 14:00:00,2025-05-24 14:15:00,Apple Health,2.0,0.1,1.5,0.0
2025-05-24 14:15:00,2025-05-24 14:30:00,Apple Health,3.0,1.2,2.3,1.0
2025-05-24 14:30:00,2025-05-24 14:45:00,Apple Health,130.0,9.1,90.0,8.0
2025-05-24 14:45:00,2025-05-24 15:00:00,Apple Health,212.0,14.9,171.3,14.0
2025-05-24 15:00:00,2025-05-24 15:15:00,Apple Health,295.0,24.5,190.4,24.0
2025-05-24 15:15:00,2025-05-24 15:30:00,Apple Health,209.0,20.7,140.6,20.0
2025-05-24 15:30:00,2025-05-24 15:45:00,Apple Health,266.0,22.4,185.2,22.0
2025-05-24 15:45:00,2025-05-24 16:00:00,Apple Health,750.0,31.9,479.6,31.0
2025-05-24 16:00:00,2025-05-24 16:15:00,Apple Health,1171.0,48.5,763.2,47.0
2025-05-24 16:15:00,2025-05-24 16:30:00,Apple Health,1547.0,61.2,1104.5,60.0
2025-05-24 16:30:00,2025-05-24 16:45:00,Apple Health,1432.0,76.0,1024.5,74.0
2025-05-24 16:45:00,2025-05-24 17:00:00,Apple Health,1479.0,66.7,1055.6,65.0
2025-05-24 17:00:00,2025-05-24 17:15:00,Apple Health,1507.0,66.1,1092.0,64.0
2025-05-24 17:15:00,2025-05-24 17:30:00,Apple Health,1476.0,56.8,1090.3,55.0
2025-05-24 17:30:00,2025-05-24 17:45:00,Apple Health,1553.0,58.4,1076.0,57.0
2025-05-24 17:45:00,2025-05-24 18:00:00,Apple Health,1564.0,67.1,1114.6,65.0
2025-05-24 18:00:00,2025-05-24 18:15:00,Apple Health,768.0,36.4,527.1,35.0
2025-05-24 18:15:00,2025-05-24 18:30:00,Apple Health,66.0,6.0,12.9,5.0
2025-05-24 18:30:00,2025-05-24 18:45:00,Apple Health,1093.0,54.2,859.4,53.0
2025-05-24 18:45:00,2025-05-24 19:00:00,Apple Health,1349.0,71.9,900.3,70.0
2025-05-24 19:00:00,2025-05-24 19:15:00,Apple Health,1184.0,64.3,872.8,63.0
2025-05-24 19:15:00,2025-05-24 19:30:00,Apple Health,257.0,24.4,141.7,23.0
2025-05-24 19:30:00,2025-05-24 19:45:00,Apple Health,484.0,31.8,348.1,31.0
2025-05-24 19:45:00,2025-05-24 20:00:00,Apple Health,19.0,2.7,8.8,2.0
2025-05-24 20:00:00,2025-05-24 20:15:00,Apple Health,264.0,9.6,189.8,9.0
2025-05-24 20:45:00,2025-05-24 21:00:00,Apple Health,192.0,8.5,152.7,8.0
2025-05-24 21:00:00,2025-05-24 21:15:00,Apple Health,17.0,3.8,14.1,3.0
2025-05-24 21:15:00,2025-05-24 21:30:00,Apple Health,8.0,4.0,5.7,3.0
2025-05-24 21:30:00,2025-05-24 21:45:00,Apple Health,39.0,4.8,28.5,4.0
2025-05-24 22:00:00,2025-05-24 22:15:00,Apple Health,64.0,8.0,46.7,7.0
2025-05-24 22:15:00,2025-05-24 22:30:00,Apple Health,101.0,8.5,73.3,8.0
2025-05-24 22:30:00,2025-05-24 22:45:00,Apple Health,188.0,14.4,142.9,14.0
2025-05-24 22:45:00,2025-05-24 23:00:00,Apple Health,57.0,8.4,38.9,8.0
2025-05-24 23:30:00,2025-05-24 23:45:00,Apple Health,66.0,8.2,51.0,8.0
2025-05-24 23:45:00,2025-05-25 00:00:00,Apple Health,572.0,30.4,450.7,29.0
2025-05-25 01:00:00,2025-05-25 01:15:00,Apple Health,23.0,2.7,17.0,2.0
2025-05-25 02:00:00,2025-05-25 02:15:00,Apple Health,21.0,1.9,15.3,1.0
2025-05-25 02:15:00,2025-05-25 02:30:00,Apple Health,6.0,1.3,4.7,1.0
2025-05-25 06:45:00,2025-05-25 07:00:00,Apple Health,8.0,1.7,5.7,1.0
2025-05-25 12:30:00,2025-05-25 12:45:00,Apple Health,80.0,4.6,57.0,4.0
2025-05-25 12:45:00,2025-05-25 13:00:00,Apple Health,111.0,4.8,72.7,4.0
2025-05-25 13:00:00,2025-05-25 13:15:00,Apple Health,561.0,26.1,342.3,25.0
2025-05-25 13:15:00,2025-05-25 13:30:00,Apple Health,1219.0,60.9,819.1,59.0
2025-05-25 13:30:00,2025-05-25 13:45:00,Apple Health,446.0,21.0,238.0,20.0
2025-05-25 14:15:00,2025-05-25 14:30:00,Apple Health,487.0,27.5,297.5,27.0
2025-05-25 14:30:00,2025-05-25 14:45:00,Apple Health,864.0,51.9,576.7,50.0
2025-05-25 15:00:00,2025-05-25 15:15:00,Apple Health,159.0,2.5,17.9,2.0
2025-05-25 15:15:00,2025-05-25 15:30:00,Apple Health,1164.0,68.5,886.1,67.0
2025-05-25 15:30:00,2025-05-25 15:45:00,Apple Health,1509.0,73.4,1079.5,72.0
2025-05-25 15:45:00,2025-05-25 16:00:00,Apple Health,1250.0,88.6,846.0,87.0
2025-05-25 16:00:00,2025-05-25 16:15:00,Apple Health,1521.0,97.1,1226.6,95.0
2025-05-25 16:15:00,2025-05-25 16:30:00,Apple Health,1553.0,81.7,1178.8,80.0
2025-05-25 16:30:00,2025-05-25 16:45:00,Apple Health,1624.0,87.9,1221.5,86.0
2025-05-25 16:45:00,2025-05-25 17:00:00,Apple Health,1612.0,92.1,1247.8,90.0
2025-05-25 17:00:00,2025-05-25 17:15:00,Apple Health,485.0,34.5,379.2,33.0
2025-05-25 17:15:00,2025-05-25 17:30:00,Apple Health,28.0,7.5,25.3,7.0
2025-05-25 17:30:00,2025-05-25 17:45:00,Apple Health,447.0,16.7,245.8,16.0
2025-05-25 17:45:00,2025-05-25 18:00:00,Apple Health,1474.0,68.7,1086.9,67.0
2025-05-25 18:00:00,2025-05-25 18:15:00,Apple Health,752.0,46.6,529.3,45.0
2025-05-25 18:15:00,2025-05-25 18:30:00,Apple Health,58.0,0.8,12.2,0.0
2025-05-25 18:30:00,2025-05-25 18:45:00,Apple Health,264.0,10.7,187.0,10.0
2025-05-25 18:45:00,2025-05-25 19:00:00,Apple Health,52.0,5.0,35.9,4.0
2025-05-25 19:15:00,2025-05-25 19:30:00,Apple Health,43.0,4.6,31.2,4.0
2025-05-25 19:30:00,2025-05-25 19:45:00,Apple Health,10.0,3.4,7.1,3.0
2025-05-25 20:00:00,2025-05-25 20:15:00,Apple Health,29.0,6.6,20.4,6.0
2025-05-25 20:15:00,2025-05-25 20:30:00,Apple Health,9.0,3.5,6.4,3.0
2025-05-25 22:00:00,2025-05-25 22:15:00,Apple Health,117.0,11.1,85.9,10.0
2025-05-25 22:15:00,2025-05-25 22:30:00,Apple Health,107.0,5.4,73.9,5.0
2025-05-25 23:00:00,2025-05-25 23:15:00,Apple Health,16.0,2.6,11.3,2.0
2025-05-25 23:15:00,2025-05-25 23:30:00,Apple Health,38.0,4.8,29.7,4.0
2025-05-25 23:45:00,2025-05-26 00:00:00,Apple Health,18.0,1.8,18.2,1.0
2025-05-26 07:15:00,2025-05-26 07:30:00,Apple Health,4.0,1.4,2.6,1.0
2025-05-26 07:45:00,2025-05-26 08:00:00,Apple Health,230.0,14.9,184.3,14.0
2025-05-26 08:00:00,2025-05-26 08:15:00,Apple Health,296.0,7.0,218.9,6.0
2025-05-26 08:15:00,2025-05-26 08:30:00,Apple Health,121.0,13.0,87.6,12.0
2025-05-26 08:30:00,2025-05-26 08:45:00,Apple Health,771.0,25.7,544.6,25.0
2025-05-26 08:45:00,2025-05-26 09:00:00,Apple Health,12.0,7.5,8.7,7.0
2025-05-26 11:00:00,2025-05-26 11:15:00,Apple Health,131.0,7.5,97.7,7.0
2025-05-26 11:15:00,2025-05-26 11:30:00,Apple Health,699.0,26.2,485.0,25.0
2025-05-26 11:30:00,2025-05-26 11:45:00,Apple Health,361.0,11.5,236.8,11.0
2025-05-26 11:45:00,2025-05-26 12:00:00,Apple Health,95.0,7.1,65.3,7.0
2025-05-26 12:00:00,2025-05-26 12:15:00,Apple Health,1126.0,49.1,819.0,48.0
2025-05-26 12:15:00,2025-05-26 12:30:00,Apple Health,10.0,4.1,10.2,4.0
2025-05-26 14:15:00,2025-05-26 14:30:00,Apple Health,169.0,9.8,112.6,9.0
2025-05-26 14:30:00,2025-05-26 14:45:00,Apple Health,4.0,4.0,2.8,3.0
2025-05-26 15:45:00,2025-05-26 16:00:00,Apple Health,23.0,3.5,16.9,3.0
2025-05-26 16:00:00,2025-05-26 16:15:00,Apple Health,31.0,5.1,23.1,5.0
2025-05-26 17:15:00,2025-05-26 17:30:00,Apple Health,17.0,4.6,11.1,4.0
2025-05-26 18:00:00,2025-05-26 18:15:00,Apple Health,131.0,8.2,96.8,8.0
2025-05-26 18:15:00,2025-05-26 18:30:00,Apple Health,960.0,37.5,684.3,36.0
2025-05-26 18:30:00,2025-05-26 18:45:00,Apple Health,526.0,26.4,420.7,25.0
2025-05-26 19:00:00,2025-05-26 19:15:00,Apple Health,8.0,8.2,5.7,8.0
2025-05-26 20:00:00,2025-05-26 20:15:00,Apple Health,27.0,7.9,22.6,7.0
2025-05-26 20:30:00,2025-05-26 20:45:00,Apple Health,13.0,7.3,9.2,7.0
2025-05-26 21:00:00,2025-05-26 21:15:00,Apple Health,21.0,8.4,14.8,8.0
2025-05-26 21:15:00,2025-05-26 21:30:00,Apple Health,311.0,15.8,238.0,15.0
2025-05-26 21:30:00,2025-05-26 21:45:00,Apple Health,389.0,13.0,273.5,12.0
2025-05-26 21:45:00,2025-05-26 22:00:00,Apple Health,46.0,9.1,34.9,8.0
2025-05-26 22:00:00,2025-05-26 22:15:00,Apple Health,179.0,16.7,139.0,16.0
2025-05-26 22:15:00,2025-05-26 22:30:00,Apple Health,74.0,12.5,62.5,12.0
2025-05-26 22:30:00,2025-05-26 22:45:00,Apple Health,203.0,21.3,190.4,20.0
2025-05-26 22:45:00,2025-05-26 23:00:00,Apple Health,244.0,17.7,209.2,17.0
2025-05-26 23:00:00,2025-05-26 23:15:00,Apple Health,99.0,14.0,84.2,13.0
2025-05-26 23:30:00,2025-05-26 23:45:00,Apple Health,359.0,23.1,296.5,22.0
2025-05-26 23:45:00,2025-05-27 00:00:00,Apple Health,921.0,64.7,867.4,63.0
2025-05-27 00:00:00,2025-05-27 00:15:00,Apple Health,136.0,11.9,238.1,11.0
2025-05-27 00:15:00,2025-05-27 00:30:00,Apple Health,171.0,15.9,157.0,15.0
2025-05-27 00:30:00,2025-05-27 00:45:00,Apple Health,122.0,15.6,93.1,15.0
2025-05-27 00:45:00,2025-05-27 01:00:00,Apple Health,119.0,21.8,89.5,21.0
2025-05-27 01:00:00,2025-05-27 01:15:00,Apple Health,305.0,31.7,225.4,31.0
2025-05-27 01:15:00,2025-05-27 01:30:00,Apple Health,108.0,32.4,76.2,31.0
2025-05-27 01:30:00,2025-05-27 01:45:00,Apple Health,6.0,5.5,4.6,5.0
2025-05-27 01:45:00,2025-05-27 02:00:00,Apple Health,22.0,4.7,16.0,4.0
2025-05-27 02:00:00,2025-05-27 02:15:00,Apple Health,118.0,7.8,89.4,7.0
2025-05-27 02:15:00,2025-05-27 02:30:00,Apple Health,356.0,15.0,233.0,14.0
2025-05-27 02:30:00,2025-05-27 02:45:00,Apple Health,993.0,31.4,649.1,30.0
2025-05-27 02:45:00,2025-05-27 03:00:00,Apple Health,1368.0,66.5,1103.9,65.0
2025-05-27 03:00:00,2025-05-27 03:15:00,Apple Health,1441.0,65.6,1094.2,64.0
2025-05-27 03:15:00,2025-05-27 03:30:00,Apple Health,1508.0,78.1,1227.3,76.0
2025-05-27 03:30:00,2025-05-27 03:45:00,Apple Health,1525.0,79.1,1220.6,77.0
2025-05-27 03:45:00,2025-05-27 04:00:00,Apple Health,256.0,28.0,556.6,27.0
2025-05-27 04:00:00,2025-05-27 04:15:00,Apple Health,228.0,10.5,247.6,10.0
2025-05-27 04:15:00,2025-05-27 04:30:00,Apple Health,37.0,0.6,33.7,0.0
2025-05-27 08:30:00,2025-05-27 08:45:00,Apple Health,8.0,0.8,5.7,0.0
2025-05-27 09:30:00,2025-05-27 09:45:00,Apple Health,150.0,4.2,108.2,4.0
2025-05-27 09:45:00,2025-05-27 10:00:00,Apple Health,74.0,4.9,53.2,4.0
2025-05-27 10:15:00,2025-05-27 10:30:00,Apple Health,277.0,11.6,206.7,11.0
2025-05-27 11:00:00,2025-05-27 11:15:00,Apple Health,28.0,3.3,23.0,3.0
2025-05-27 11:15:00,2025-05-27 11:30:00,Apple Health,92.0,7.7,65.5,7.0
2025-05-27 12:15:00,2025-05-27 12:30:00,Apple Health,3.0,4.1,2.1,4.0
2025-05-27 12:30:00,2025-05-27 12:45:00,Apple Health,59.0,4.1,40.3,4.0
2025-05-27 12:45:00,2025-05-27 13:00:00,Apple Health,42.0,4.3,28.4,4.0
2025-05-27 13:00:00,2025-05-27 13:15:00,Apple Health,287.0,10.9,202.8,10.0
2025-05-27 13:15:00,2025-05-27 13:30:00,Apple Health,752.0,28.7,515.4,28.0
2025-05-27 13:30:00,2025-05-27 13:45:00,Apple Health,214.0,13.1,185.8,12.0
2025-05-27 14:30:00,2025-05-27 14:45:00,Apple Health,7.0,4.1,5.8,4.0
2025-05-27 14:45:00,2025-05-27 15:00:00,Apple Health,66.0,4.8,48.5,4.0
2025-05-27 15:00:00,2025-05-27 15:15:00,Apple Health,17.0,4.5,12.2,4.0
2025-05-27 15:15:00,2025-05-27 15:30:00,Apple Health,8.0,4.4,5.7,4.0
2025-05-27 15:30:00,2025-05-27 15:45:00,Apple Health,87.0,7.5,61.9,7.0
2025-05-27 15:45:00,2025-05-27 16:00:00,Apple Health,146.0,9.8,108.0,9.0
2025-05-27 16:00:00,2025-05-27 16:15:00,Apple Health,88.0,6.8,61.7,6.0
2025-05-27 16:30:00,2025-05-27 16:45:00,Apple Health,146.0,5.2,102.7,5.0
2025-05-27 18:45:00,2025-05-27 19:00:00,Apple Health,66.0,5.9,47.5,5.0
2025-05-27 19:00:00,2025-05-27 19:15:00,Apple Health,9.0,4.0,6.6,3.0
2025-05-27 19:30:00,2025-05-27 19:45:00,Apple Health,162.0,4.9,110.5,4.0
2025-05-27 19:45:00,2025-05-27 20:00:00,Apple Health,136.0,7.5,93.2,7.0
2025-05-27 20:15:00,2025-05-27 20:30:00,Apple Health,388.0,19.2,288.0,18.0
2025-05-27 20:30:00,2025-05-27 20:45:00,Apple Health,96.0,9.6,71.6,9.0
